longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value (Predictions),median_house_value (Actual)
-118.35,33.9,31.0,1547.0,,956.0,287.0,3.4698,<1H OCEAN,232698.0,225000.0
-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,NEAR OCEAN,132448.0,137500.0
-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,<1H OCEAN,259665.0,238700.0
-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,<1H OCEAN,250976.0,268400.0
-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,<1H OCEAN,190128.0,158900.0
-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,8.058,<1H OCEAN,456726.53,477300.0
-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,INLAND,78330.0,90800.0
-117.23,32.74,16.0,1953.0,404.0,798.0,385.0,4.8167,NEAR OCEAN,238470.0,169800.0
-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,INLAND,148087.0,109100.0
-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,<1H OCEAN,166659.0,153900.0
-121.83,36.61,26.0,3723.0,789.0,2563.0,747.0,3.4531,<1H OCEAN,207777.02,133100.0
-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,NEAR OCEAN,237130.01,234100.0
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,<1H OCEAN,141391.0,177500.0
-118.74,34.26,27.0,3467.0,545.0,1798.0,493.0,4.8717,<1H OCEAN,222020.0,204100.0
-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,<1H OCEAN,153504.0,161600.0
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,<1H OCEAN,262276.04,225000.0
-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,NEAR OCEAN,73028.0,74100.0
-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,INLAND,158366.0,137400.0
-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,INLAND,85168.0,93200.0
-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,<1H OCEAN,450247.6,330000.0
-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,<1H OCEAN,174839.0,174500.0
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,<1H OCEAN,243736.0,232900.0
-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,INLAND,133753.0,114400.0
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,NEAR OCEAN,109741.0,95000.0
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,<1H OCEAN,184099.0,183300.0
-121.74,38.55,33.0,6861.0,1820.0,3717.0,1767.0,1.7311,INLAND,110079.0,182600.0
-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,INLAND,169983.0,201300.0
-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,<1H OCEAN,241250.0,234800.0
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,NEAR BAY,167006.0,210900.0
-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,NEAR OCEAN,251440.01,395500.0
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,<1H OCEAN,150366.0,113600.0
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,INLAND,135569.0,114900.0
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,<1H OCEAN,206059.0,195300.0
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,<1H OCEAN,362154.15,401000.0
-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,<1H OCEAN,185835.0,171400.0
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,<1H OCEAN,315278.07,277300.0
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,<1H OCEAN,337698.03,359600.0
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,INLAND,267282.01,199400.0
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,<1H OCEAN,253658.0,227800.0
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,<1H OCEAN,234312.0,279100.0
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,NEAR BAY,367096.31,265300.0
-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,<1H OCEAN,285056.0,296400.0
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,<1H OCEAN,351762.02,366800.0
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,INLAND,58758.0,60400.0
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,<1H OCEAN,375047.19,341800.0
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,<1H OCEAN,215458.0,222400.0
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,<1H OCEAN,189833.0,168800.0
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,INLAND,136604.0,146900.0
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND,82085.0,80300.0
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,INLAND,75010.0,96000.0
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,<1H OCEAN,377349.14,340500.0
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,NEAR OCEAN,90913.0,82100.0
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,<1H OCEAN,176663.03,210700.0
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,INLAND,63701.0,59300.0
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,NEAR OCEAN,281349.0,261000.0
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,INLAND,74489.0,64000.0
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,<1H OCEAN,431281.44,351400.0
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,<1H OCEAN,257613.0,240900.0
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,<1H OCEAN,472103.65,409600.0
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,113532.0,105800.0
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,INLAND,163813.0,135500.0
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,NEAR OCEAN,272254.08,190200.0
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,<1H OCEAN,221180.0,202300.0
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,<1H OCEAN,219787.01,166700.0
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,NEAR OCEAN,82842.0,70500.0
-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,<1H OCEAN,368252.09,376100.0
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND,113907.0,113900.0
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,NEAR OCEAN,350865.04,318600.0
-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,NEAR BAY,146228.0,140000.0
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,<1H OCEAN,190997.0,198600.0
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,<1H OCEAN,245521.0,302100.0
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,INLAND,87524.99,61000.0
-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,<1H OCEAN,191863.0,135400.0
-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,INLAND,159009.0,129800.0
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,<1H OCEAN,104772.0,110200.0
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,<1H OCEAN,260254.06,232200.0
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,INLAND,111002.0,99800.0
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,<1H OCEAN,132018.0,130400.0
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,NEAR BAY,173705.0,223100.0
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,500001.0,500001.0
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,NEAR OCEAN,93685.0,70100.0
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,<1H OCEAN,230657.01,217100.0
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,NEAR OCEAN,152070.0,157300.0
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,<1H OCEAN,260227.05,244800.0
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,<1H OCEAN,211312.0,224200.0
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,INLAND,126032.0,92400.0
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,<1H OCEAN,201978.0,202800.0
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,INLAND,176693.0,68300.0
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,INLAND,271411.05,159700.0
-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,<1H OCEAN,103520.0,87000.0
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,INLAND,93679.0,70300.0
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,NEAR OCEAN,334562.17,500001.0
-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,NEAR OCEAN,177708.01,142200.0
-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,INLAND,70891.0,64500.0
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,<1H OCEAN,337777.06,319400.0
-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,<1H OCEAN,125819.0,164100.0
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,<1H OCEAN,193544.0,188500.0
-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,NEAR OCEAN,141695.0,162500.0
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,INLAND,199162.0,167800.0
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,NEAR BAY,358926.02,368900.0
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,INLAND,120195.0,106400.0
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,<1H OCEAN,247869.0,252900.0
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,NEAR OCEAN,271470.08,219900.0
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,<1H OCEAN,271408.01,235400.0
-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,NEAR BAY,226007.0,223700.0
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,INLAND,156832.0,114200.0
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,INLAND,177174.0,176900.0
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,INLAND,146169.0,170400.0
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,<1H OCEAN,246703.0,196400.0
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,<1H OCEAN,296124.0,281700.0
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,INLAND,75509.0,69700.0
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,<1H OCEAN,189593.0,194400.0
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,<1H OCEAN,146931.0,125400.0
-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,INLAND,108530.0,71500.0
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,<1H OCEAN,113702.0,84400.0
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,<1H OCEAN,248964.0,259900.0
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,NEAR OCEAN,401890.02,318500.0
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,<1H OCEAN,159931.0,176000.0
-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,<1H OCEAN,214536.02,341200.0
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,<1H OCEAN,194111.01,185700.0
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,NEAR OCEAN,364539.18,500001.0
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,<1H OCEAN,421820.25,337500.0
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,INLAND,91980.0,95900.0
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,INLAND,89114.0,105000.0
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,<1H OCEAN,206257.0,162500.0
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,<1H OCEAN,121133.01,74300.0
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,INLAND,346801.0,330200.0
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,INLAND,106273.0,89400.0
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,INLAND,204477.0,152500.0
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,NEAR BAY,111140.02,80300.0
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,INLAND,126568.0,122500.0
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,<1H OCEAN,258315.02,258500.0
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,NEAR BAY,292228.13,225000.0
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,INLAND,219263.0,198600.0
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,<1H OCEAN,337390.11,287500.0
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,NEAR OCEAN,391964.13,331100.0
-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,INLAND,121907.0,121300.0
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,<1H OCEAN,236312.0,270000.0
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,NEAR OCEAN,109347.0,96800.0
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,<1H OCEAN,432727.29,500001.0
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,NEAR BAY,258231.0,261800.0
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,<1H OCEAN,244237.0,211000.0
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,INLAND,92283.0,83900.0
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,<1H OCEAN,165297.0,119600.0
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,INLAND,60683.0,44000.0
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,<1H OCEAN,169348.0,195800.0
-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,<1H OCEAN,262809.0,267700.0
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,INLAND,119600.0,110400.0
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,<1H OCEAN,362209.07,305000.0
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,NEAR OCEAN,192062.0,367100.0
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,<1H OCEAN,146121.01,156100.0
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,INLAND,96069.0,148000.0
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,INLAND,90097.0,82300.0
-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,<1H OCEAN,196731.0,268800.0
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,<1H OCEAN,181489.0,168300.0
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,<1H OCEAN,149022.0,100000.0
-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,<1H OCEAN,171487.0,162700.0
-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,NEAR BAY,152593.0,113900.0
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,NEAR OCEAN,309796.0,253800.0
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,<1H OCEAN,421892.2,355900.0
-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,INLAND,151745.0,129300.0
-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,INLAND,113005.0,93800.0
-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,NEAR OCEAN,246994.0,87500.0
-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,<1H OCEAN,172787.0,141400.0
-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,<1H OCEAN,196357.0,153100.0
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,NEAR OCEAN,147855.01,118800.0
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,<1H OCEAN,123198.0,156300.0
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,NEAR OCEAN,190935.0,187500.0
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,INLAND,117938.0,141900.0
-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,NEAR OCEAN,245220.0,340400.0
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,<1H OCEAN,213206.0,159900.0
-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,<1H OCEAN,240254.02,238900.0
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,NEAR OCEAN,141965.0,168800.0
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,<1H OCEAN,168331.0,150600.0
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,NEAR OCEAN,220794.12,183000.0
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,<1H OCEAN,222072.02,269300.0
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,NEAR OCEAN,226891.0,238800.0
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,<1H OCEAN,311413.0,335600.0
-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,<1H OCEAN,165124.0,168600.0
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,NEAR BAY,148318.0,129500.0
-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,NEAR OCEAN,345086.17,185100.0
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,<1H OCEAN,159993.0,172200.0
-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,<1H OCEAN,156511.0,156100.0
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,<1H OCEAN,229269.0,218300.0
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,INLAND,170903.01,213500.0
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,<1H OCEAN,182090.0,187500.0
-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,<1H OCEAN,209633.0,245800.0
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,NEAR BAY,353232.09,336100.0
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,INLAND,54375.99,48500.0
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,<1H OCEAN,130464.0,109600.0
-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,NEAR OCEAN,214299.0,195100.0
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,INLAND,143680.0,115600.0
-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,INLAND,68440.0,92500.0
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,INLAND,120620.0,98000.0
-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,NEAR BAY,212108.0,195000.0
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,NEAR OCEAN,376803.05,277700.0
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,<1H OCEAN,178286.0,178000.0
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,<1H OCEAN,193264.0,217100.0
-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,INLAND,80419.0,70500.0
-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,INLAND,96551.0,64900.0
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,<1H OCEAN,267853.0,309300.0
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,<1H OCEAN,209111.0,187800.0
-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,NEAR OCEAN,397820.07,500001.0
-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,<1H OCEAN,154359.0,175200.0
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,INLAND,71958.0,50500.0
-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,NEAR OCEAN,330339.12,475000.0
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,<1H OCEAN,247272.03,352100.0
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,<1H OCEAN,275371.0,304100.0
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,INLAND,273003.0,334800.0
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,NEAR OCEAN,232601.0,217100.0
-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,<1H OCEAN,204102.0,184700.0
-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,<1H OCEAN,338106.07,325000.0
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,<1H OCEAN,282188.0,190300.0
-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,INLAND,91237.0,94300.0
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,INLAND,88509.0,118400.0
-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,INLAND,80508.0,61500.0
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,<1H OCEAN,500001.0,500001.0
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,<1H OCEAN,494215.92,500001.0
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,<1H OCEAN,156378.0,216900.0
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,<1H OCEAN,221766.0,210300.0
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,NEAR OCEAN,454690.52,500001.0
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,NEAR OCEAN,210583.0,222800.0
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,INLAND,76866.0,72400.0
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,<1H OCEAN,317380.01,268500.0
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,<1H OCEAN,336978.01,393800.0
-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,INLAND,58240.0,59000.0
-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,<1H OCEAN,301715.01,264800.0
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,INLAND,109437.0,90400.0
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,INLAND,82086.0,130300.0
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,<1H OCEAN,119407.0,121000.0
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,INLAND,93084.0,71400.0
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,<1H OCEAN,461695.5,414700.0
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,INLAND,61334.0,55500.0
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,INLAND,118701.0,82100.0
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,NEAR BAY,287733.01,248900.0
-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,NEAR OCEAN,254582.0,227900.0
-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,NEAR OCEAN,139659.0,114600.0
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,INLAND,148319.0,160200.0
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,<1H OCEAN,219816.0,174200.0
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,<1H OCEAN,305043.02,266400.0
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,<1H OCEAN,274584.01,261500.0
-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,<1H OCEAN,191850.0,183300.0
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,<1H OCEAN,211943.0,214600.0
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,NEAR OCEAN,165779.0,162200.0
-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,NEAR BAY,187591.0,159200.0
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,<1H OCEAN,199959.04,375000.0
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,<1H OCEAN,225964.0,216000.0
-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,INLAND,87892.99,85700.0
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,<1H OCEAN,218280.0,190600.0
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,NEAR OCEAN,79605.0,81100.0
-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,INLAND,143851.0,112500.0
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,INLAND,132782.0,218800.0
-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,NEAR BAY,146933.0,99700.0
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,INLAND,97470.0,88900.0
-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,INLAND,62176.0,60800.0
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,NEAR OCEAN,265515.02,500001.0
-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,INLAND,60833.0,62400.0
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,<1H OCEAN,106385.0,126600.0
-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,<1H OCEAN,165348.0,215300.0
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,<1H OCEAN,142869.0,98500.0
